title,station_index,frequency_index,omega_rad_s,quantity,orientation,row_mode,col_mode,heading_index,wave_heading_rad,wave_heading_deg,force_real,force_imag,complex_added_mass_real_per_m,complex_added_mass_imag_per_m,added_mass_per_m,damping_over_omega_per_m,damping_per_m,status
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-14926.9902,993.123291,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.0007790965028,0.0005330660497,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-3.051757812e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1325.62231,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-6.103515625e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,sway,sway,,,,40816.6367,-349.244415,88.13940991392253,-0.7541580870584831,88.13940991392253,-0.7541580870584831,-16.229155860125903,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,sway,heave,,,,0.04329373688,0.001756400801,9.348845789569492e-05,3.792770367394844e-06,9.348845789569492e-05,3.792770367394844e-06,8.161877793315315e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,sway,roll,,,,48276.7617,-674.342285,104.24879737318132,-1.4561741457719413,104.24879737318132,-1.4561741457719413,-31.33623782169413,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,heave,sway,,,,0.02482585236,0.003574429778,5.360892406944841e-05,7.718620564630529e-06,5.360892406944841e-05,7.718620564630529e-06,0.00016610137624745478,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,heave,heave,,,,619505.812,-4932.43896,1337.7603135028867,-10.651104415245507,1337.7603135028867,-10.651104415245507,-229.20716041342374,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,heave,roll,,,,0.02846191078,-0.00337927416,6.146062547019977e-05,-7.297201692264034e-06,6.146062547019977e-05,-7.297201692264034e-06,-0.0001570326243777901,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,roll,sway,,,,48336.4219,-709.653076,104.3776275573534,-1.5324242372532382,104.3776275573534,-1.5324242372532382,-32.977106812207076,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,roll,heave,,,,0.01717369258,0.006635291968,3.708485687269549e-05,1.4328243724846388e-05,3.708485687269549e-05,1.4328243724846388e-05,0.0003083376079932833,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,as_written_section_force_rows,roll,roll,,,,70714.8438,-1370.38672,152.70157241268248,-2.9592118954444815,152.70157241268248,-2.9592118954444815,-63.680960130820466,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,sway,sway,,,,40816.6367,-349.244415,88.13940991392253,-0.7541580870584831,88.13940991392253,-0.7541580870584831,-16.229155860125903,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,sway,heave,,,,0.02482585236,0.003574429778,5.360892406944841e-05,7.718620564630529e-06,5.360892406944841e-05,7.718620564630529e-06,0.00016610137624745478,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,sway,roll,,,,48336.4219,-709.653076,104.3776275573534,-1.5324242372532382,104.3776275573534,-1.5324242372532382,-32.977106812207076,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,heave,sway,,,,0.04329373688,0.001756400801,9.348845789569492e-05,3.792770367394844e-06,9.348845789569492e-05,3.792770367394844e-06,8.161877793315315e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,heave,heave,,,,619505.812,-4932.43896,1337.7603135028867,-10.651104415245507,1337.7603135028867,-10.651104415245507,-229.20716041342374,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,heave,roll,,,,0.01717369258,0.006635291968,3.708485687269549e-05,1.4328243724846388e-05,3.708485687269549e-05,1.4328243724846388e-05,0.0003083376079932833,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,roll,sway,,,,48276.7617,-674.342285,104.24879737318132,-1.4561741457719413,104.24879737318132,-1.4561741457719413,-31.33623782169413,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,roll,heave,,,,0.02846191078,-0.00337927416,6.146062547019977e-05,-7.297201692264034e-06,6.146062547019977e-05,-7.297201692264034e-06,-0.0001570326243777901,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,radiation,pdstrip_internal_transposed,roll,roll,,,,70714.8438,-1370.38672,152.70157241268248,-2.9592118954444815,152.70157241268248,-2.9592118954444815,-63.680960130820466,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.002546652919,-0.0008704969077,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-14774.2715,664.262634,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.003001801902,-0.0009064465994,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1169.66699,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,47,21.5195675,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,3.051757812e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,sway,sway,,,,48368.3945,-190.625107,88.7796729653825,-0.34989035367818644,88.7796729653825,-0.34989035367818644,-8.16687737805412,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,sway,heave,,,,0.04625956714,-0.00448976038,8.490894280580999e-05,-8.240907360059913e-06,8.490894280580999e-05,-8.240907360059913e-06,-0.00019235305913982076,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,sway,roll,,,,57407.082,-367.420044,105.37008760662701,-0.6743955776172486,105.37008760662701,-0.6743955776172486,-15.741234157509217,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,heave,sway,,,,0.05696034431,-0.008606300689,0.00010455010533453587,-1.5796773254716282e-05,0.00010455010533453587,-1.5796773254716282e-05,-0.0003687163958193906,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,heave,heave,,,,735204.125,-2583.56836,1349.4593412708828,-4.742112208924148,1349.4593412708828,-4.742112208924148,-110.68681521548146,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,heave,roll,,,,-0.04113756865,0.0004790564999,-7.550756912838965e-05,8.793031034565927e-07,-7.550756912838965e-05,8.793031034565927e-07,2.0524031453228746e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,roll,sway,,,,57469.6211,-401.939697,105.48487745861495,-0.7377560330530494,105.48487745861495,-0.7377560330530494,-17.220146235885007,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,roll,heave,,,,-0.109859861,-0.0125891529,-0.00020164660482171635,-2.310725606931602e-05,-0.00020164660482171635,-2.310725606931602e-05,-0.000539352185270508,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,as_written_section_force_rows,roll,roll,,,,84260.2031,-774.957092,154.65870539107325,-1.4224254888171621,154.65870539107325,-1.4224254888171621,-33.20118552703241,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,sway,sway,,,,48368.3945,-190.625107,88.7796729653825,-0.34989035367818644,88.7796729653825,-0.34989035367818644,-8.16687737805412,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,sway,heave,,,,0.05696034431,-0.008606300689,0.00010455010533453587,-1.5796773254716282e-05,0.00010455010533453587,-1.5796773254716282e-05,-0.0003687163958193906,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,sway,roll,,,,57469.6211,-401.939697,105.48487745861495,-0.7377560330530494,105.48487745861495,-0.7377560330530494,-17.220146235885007,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,heave,sway,,,,0.04625956714,-0.00448976038,8.490894280580999e-05,-8.240907360059913e-06,8.490894280580999e-05,-8.240907360059913e-06,-0.00019235305913982076,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,heave,heave,,,,735204.125,-2583.56836,1349.4593412708828,-4.742112208924148,1349.4593412708828,-4.742112208924148,-110.68681521548146,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,heave,roll,,,,-0.109859861,-0.0125891529,-0.00020164660482171635,-2.310725606931602e-05,-0.00020164660482171635,-2.310725606931602e-05,-0.000539352185270508,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,roll,sway,,,,57407.082,-367.420044,105.37008760662701,-0.6743955776172486,105.37008760662701,-0.6743955776172486,-15.741234157509217,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,roll,heave,,,,-0.04113756865,0.0004790564999,-7.550756912838965e-05,8.793031034565927e-07,-7.550756912838965e-05,8.793031034565927e-07,2.0524031453228746e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,radiation,pdstrip_internal_transposed,roll,roll,,,,84260.2031,-774.957092,154.65870539107325,-1.4224254888171621,154.65870539107325,-1.4224254888171621,-33.20118552703241,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,8.146744221e-05,0.0007840368198,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-14701.5391,301.084137,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.001302086515,0.001623777905,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,994.217163,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,48,23.3412476,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,49,26.0963097,radiation,as_written_section_force_rows,sway,sway,,,,61041.0742,44.5362511,89.63218266725646,0.06539664391931689,89.63218266725646,0.06539664391931689,1.7066110730591153,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,49,26.0963097,radiation,as_written_section_force_rows,sway,heave,,,,0.1446715,-0.01141577959,0.00021243437283326828,-1.676283150174343e-05,0.00021243437283326828,-1.676283150174343e-05,-0.0004374480423184126,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,49,26.0963097,radiation,as_written_section_force_rows,sway,roll,,,,72770.4531,86.2355423,106.85550066938728,0.12662752058586024,106.85550066938728,0.12662752058586024,3.3045109937517343,external_pdstrip_reference_smoke_not_a_validation_gate
